Bank account
"€699523,49"
"€727488,06"
"€568383,57"
"€125194,39"
"€912577,49"
"€427692,53"
"€520141,30"
"€363991,28"
"€932447,30"
"€956410,87"
"€232944,51"
"€100253,31"
"€641648,38"
"€656462,82"
"€765722,61"
"€880189,94"
"€535690,56"
"€836555,12"
"€238281,57"
"€775553,34"
"€209645,02"
"€851209,67"
"€695882,48"
"€11605,38"
"€285638,60"
"€71387,02"
"€247335,79"
"€720677,36"
"€204704,98"
"€95297,33"
"€989630,11"
"€301781,60"
"€585840,46"
"€299030,34"
"€393110,64"
"€556271,64"
"€797860,62"
"€911760,80"
"€443464,09"
"€240237,32"
"€482535,75"
"€475664,45"
"€879839,25"
"€20515,20"
"€503191,83"
"€724852,90"
"€105609,50"
"€732768,50"
"€686795,20"
"€744625,19"
"€324678,55"
"€389986,38"
"€660849,17"
"€980909,93"
"€128195,37"
"€41685,92"
"€658588,79"
"€753565,80"
"€149939,43"
"€253930,49"
"€604976,96"
"€928308,41"
"€439467,85"
"€844440,37"
"€612525,13"
"€608447,59"
"€328166,00"
"€528805,61"
"€385349,71"
"€626338,64"
"€785300,00"
"€318273,87"
"€324391,47"
"€896818,09"
"€434279,79"
"€217840,99"
"€220998,83"
"€709963,47"
"€422676,49"
"€908841,84"
"€146910,40"
"€898313,69"
"€916042,88"
"€162312,27"
"€850243,80"
"€247509,76"
"€685610,71"
"€742534,51"
"€982004,28"
"€614803,85"
"€935890,14"
"€289194,20"
"€325066,01"
"€900804,71"
"€370597,94"
"€279807,62"
"€258591,41"
"€48658,64"
"€664984,18"
"€504507,45"
"€373448,49"
"€771651,95"
"€483165,20"
"€916120,68"
"€789615,59"
"€628585,11"
"€483987,52"
"€936708,62"
"€718377,35"
"€883033,41"
"€576767,65"
"€224238,55"
"€633265,80"
"€565298,71"
"€312213,63"
"€49805,77"
"€239997,82"
"€367217,05"
"€543010,50"
"€371265,80"
"€38705,47"
"€737871,37"
"€181025,62"
"€916888,76"
"€780501,56"
"€968269,42"
"€409528,14"
"€70145,11"
"€206440,76"
"€382669,55"
"€645915,70"
"€882554,33"
"€91905,59"
"€56085,47"
"€174410,92"
"€425264,58"
"€676295,52"
"€355815,02"
"€929116,01"
"€132385,86"
"€145053,90"
"€831211,38"
"€251187,48"
"€576514,80"
"€245883,79"
"€822137,22"
"€433951,01"
"€629393,69"
"€907436,72"
"€757757,18"
"€999578,41"
"€296683,55"
"€102781,97"
"€808271,52"
"€592654,74"
"€881435,73"
"€116283,25"
"€774389,77"
"€16934,40"
"€132130,98"
"€818139,21"
"€659884,63"
"€923335,56"
"€172095,50"
"€935739,73"
"€172038,34"
"€57175,79"
"€36499,85"
"€29436,48"
"€351208,70"
"€809260,69"
"€425143,17"
"€474475,10"
"€239123,95"
"€322693,85"
"€692588,33"
"€167080,93"
"€312298,31"
"€498011,87"
"€811284,90"
"€645218,10"
"€729956,23"
"€81799,27"
"€765474,02"
"€831899,85"
"€494833,19"
"€917310,95"
