Bank account
"€55983,46"
"€795900,07"
"€36074,88"
"€773968,99"
"€415385,70"
"€688815,27"
"€506513,66"
"€399051,48"
"€161691,15"
"€331463,90"
"€348407,99"
"€512419,01"
"€530225,51"
"€318569,67"
"€940978,23"
"€211,69"
"€308977,86"
"€30168,17"
"€497147,98"
"€3979,13"
"€611528,35"
"€479088,39"
"€634833,47"
"€154158,32"
"€521650,46"
"€256997,92"
"€776955,83"
"€90001,39"
"€923016,68"
"€96773,76"
"€113919,14"
"€270679,91"
"€837545,17"
"€990600,75"
"€508125,84"
"€189619,49"
"€91915,51"
"€526756,67"
"€299287,48"
"€15793,00"
"€760685,11"
"€882401,68"
"€352966,21"
"€264117,18"
"€760419,37"
"€874254,33"
"€125208,22"
"€974195,60"
"€944936,61"
"€605102,78"
"€759533,51"
"€883050,47"
"€633524,42"
"€916888,60"
"€33885,31"
"€702209,86"
"€306796,45"
"€179479,29"
"€160379,07"
"€832564,14"
"€499480,14"
"€152513,73"
"€869341,10"
"€76255,24"
"€160828,16"
"€793834,12"
"€730176,56"
"€419322,57"
"€47256,85"
"€403725,78"
"€544886,43"
"€961075,01"
"€299102,77"
"€848692,92"
"€508379,42"
"€971351,38"
"€142883,61"
"€67216,86"
"€638184,61"
"€546859,32"
"€316487,24"
"€314312,29"
"€595740,41"
"€248943,30"
"€599024,30"
"€582524,62"
"€787923,33"
"€897076,56"
"€360729,29"
"€559216,50"
"€255907,03"
"€258359,90"
"€338653,68"
"€30865,45"
"€383584,80"
"€718054,81"
"€934123,52"
"€475771,11"
"€821116,73"
"€959994,55"
"€392470,45"
"€88526,20"
"€284604,82"
"€964571,40"
"€662472,38"
"€73978,02"
"€697951,85"
"€270633,16"
"€464611,43"
"€541033,97"
"€998968,39"
"€325110,84"
"€208854,91"
"€909561,55"
"€430949,71"
"€663981,18"
"€719727,62"
"€834513,07"
"€680332,01"
"€756335,41"
"€999294,03"
"€571817,86"
"€269086,07"
"€730636,58"
"€696318,85"
"€885268,77"
"€434116,38"
"€576182,30"
"€556617,86"
"€349080,26"
"€77155,03"
"€312545,78"
"€908095,58"
"€642412,38"
"€176850,39"
"€282132,89"
"€334380,16"
"€767996,71"
"€761430,04"
"€571044,83"
"€147244,89"
"€926364,73"
"€50228,10"
"€5240,13"
"€119294,34"
"€808203,10"
"€326953,30"
"€225935,31"
"€590763,64"
"€996407,75"
"€476163,82"
"€567207,85"
"€357852,45"
"€863983,62"
"€694050,37"
"€234255,41"
"€950707,69"
"€478910,14"
"€500585,74"
"€637134,82"
"€158419,75"
"€246226,18"
"€685822,09"
"€419056,78"
"€526665,08"
"€523789,97"
"€197121,12"
"€711337,20"
"€347474,47"
"€245700,35"
"€879515,93"
"€120266,11"
"€328222,22"
"€1802,74"
"€799240,43"
"€259840,14"
"€434801,74"
"€990180,45"
"€669295,02"
"€396394,94"
"€874692,19"
"€687831,97"
"€968759,94"
"€436628,19"
"€293362,12"
"€836467,51"
"€755268,38"
"€478453,36"
"€597115,81"
"€478058,91"
"€601112,31"
"€66955,91"
"€999832,13"
"€523945,86"
"€674938,91"
"€154806,46"
"€693368,81"
"€959565,87"
"€25914,60"
"€764268,83"
"€391685,75"
"€847454,48"
"€199745,11"
"€849991,97"
"€522478,26"
"€201400,56"
"€239974,17"
"€860145,19"
"€403540,49"
"€69877,98"
"€72498,83"
"€33159,55"
"€256135,94"
"€517632,29"
"€341316,85"
"€733981,70"
"€523877,89"
"€147765,50"
"€991150,45"
"€310582,11"
"€414049,09"
"€703904,16"
"€29274,53"
"€362536,71"
"€972550,11"
"€888162,78"
"€107051,66"
"€898579,58"
"€991666,51"
"€747824,21"
"€965143,41"
"€284467,09"
"€735509,51"
"€924103,58"
"€536345,20"
"€299352,66"
"€450255,87"
"€416716,91"
"€540371,53"
"€675430,72"
"€341152,59"
"€880042,69"
"€583845,23"
"€310109,39"
"€822202,05"
"€224198,79"
"€813203,36"
"€812582,87"
"€904579,01"
"€634018,22"
"€438758,89"
"€775247,00"
"€301446,66"
"€617787,66"
"€367007,33"
"€642179,44"
"€685606,99"
"€942978,37"
"€515382,55"
"€199759,82"
"€729966,08"
"€5307,87"
"€320237,17"
"€232296,95"
"€879800,30"
"€736449,85"
"€890478,84"
"€127305,81"
"€112624,20"
"€400006,34"
"€952013,81"
"€408573,05"
"€769082,84"
"€826556,73"
"€782232,45"
"€4759,77"
"€462457,30"
"€632593,27"
"€474690,43"
"€896640,16"
"€586713,47"
"€679255,53"
"€919244,05"
"€8217,57"
"€265943,89"
"€706739,38"
"€466178,49"
"€787921,77"
"€482201,37"
"€539583,66"
"€239306,26"
"€447914,83"
"€795765,15"
"€462448,67"
"€178857,00"
"€897059,97"
"€798690,17"
"€88830,87"
"€494412,44"
"€314961,52"
"€293233,23"
"€867997,48"
"€932529,56"
"€376762,41"
"€285469,13"
"€261274,10"
"€451387,28"
"€32119,86"
"€968763,81"
"€973842,43"
"€851888,50"
"€403128,03"
"€78358,21"
"€783800,12"
"€447845,06"
"€612993,08"
"€645225,79"
"€356305,07"
"€109058,77"
"€140762,52"
"€50611,37"
"€881474,73"
"€72279,56"
"€941142,58"
"€837008,00"
"€84918,93"
"€928594,45"
"€214611,06"
"€139073,60"
"€131628,53"
"€302185,27"
"€223903,52"
"€692852,98"
"€22595,23"
"€529006,30"
"€835531,54"
"€378908,99"
"€537688,97"
"€738795,62"
"€546459,61"
"€571438,61"
"€86816,00"
"€116162,14"
"€775910,49"
"€630786,11"
"€639162,77"
"€935626,74"
"€292969,46"
"€171890,28"
"€506993,08"
"€955248,50"
"€744400,85"
"€314602,80"
"€530337,29"
"€6244,60"
"€613794,26"
"€278890,16"
"€38720,52"
"€845669,92"
"€864107,99"
"€815046,12"
"€532290,74"
"€337416,30"
"€800373,19"
"€893004,12"
"€66369,95"
"€42404,44"
"€398329,02"
"€213571,44"
"€947102,73"
"€294704,70"
"€953398,64"
"€160786,28"
"€563450,42"
"€203769,21"
"€352625,02"
"€220981,11"
"€346058,53"
"€472490,66"
"€821893,02"
"€135793,03"
"€876315,03"
"€987258,57"
"€851324,55"
"€105035,05"
"€465969,72"
"€462148,21"
"€238753,63"
"€859994,05"
"€425073,38"
"€948495,18"
"€877031,93"
"€540141,80"
"€835367,12"
"€33350,62"
"€549404,57"
"€184630,62"
"€29289,16"
"€538921,70"
"€101854,14"
"€130307,74"
"€290909,77"
"€552582,65"
"€662150,57"
"€241268,68"
"€191093,27"
"€650178,56"
"€321583,61"
"€86143,07"
"€568946,48"
"€763705,72"
"€841119,10"
"€882188,56"
"€491082,40"
"€588713,36"
"€389617,50"
"€888050,13"
"€872287,76"
"€674922,25"
"€678334,37"
"€515344,32"
"€750954,77"
"€353603,71"
"€560475,44"
"€893145,75"
"€802766,67"
"€134762,99"
"€105967,83"
"€726252,46"
"€215269,47"
"€69786,24"
"€168340,82"
"€988975,47"
"€306167,89"
"€198316,20"
"€532497,44"
"€222564,61"
"€934486,84"
"€619530,19"
"€88751,29"
"€698547,11"
"€566412,28"
"€631256,16"
"€967257,45"
"€484779,43"
"€475125,30"
"€67964,80"
"€1420,19"
"€428925,65"
"€243833,97"
"€610529,48"
"€998137,18"
"€742613,77"
"€589048,47"
"€480594,41"
"€58103,96"
"€619254,67"
"€945704,85"
"€982071,66"
"€32637,49"
"€383761,20"
"€498580,98"
"€912458,76"
"€616579,66"
"€801890,54"
"€354956,82"
"€303523,56"
"€796617,08"
"€639103,42"
"€424337,27"
"€178117,30"
"€291211,82"
"€975966,28"
"€794045,23"
"€104726,97"
"€935727,76"
"€752400,66"
"€351422,85"
"€505653,36"
"€274564,93"
"€675624,72"
"€145475,78"
"€443319,62"
"€517735,34"
"€53180,35"
"€31174,58"
"€535540,46"
"€864037,90"
"€257961,37"
"€632657,75"
"€924127,11"
"€639983,24"
"€517893,47"
"€467552,17"
"€633924,46"
"€2876,95"
"€660595,58"
"€708991,27"
"€259164,96"
"€511758,63"
"€154983,02"
"€985854,48"
"€426151,63"
"€202843,67"
"€75964,69"
"€500741,77"
"€352002,10"
"€337779,99"
"€43176,18"
"€224435,45"
"€459412,18"
"€903034,69"
"€926412,79"
"€484448,05"
"€977393,18"
"€401382,88"
"€303957,19"
"€925881,29"
"€867717,41"
"€907706,50"
"€98284,45"
"€516115,51"
"€243826,10"
"€958600,37"
"€851969,07"
"€870322,88"
"€74246,32"
"€763808,40"
"€916951,54"
"€732842,02"
"€836991,98"
"€575290,65"
"€636881,09"
"€437315,82"
"€555435,06"
"€600450,35"
"€5078,78"
"€655384,07"
"€442803,63"
"€821317,68"
"€312014,93"
"€277251,25"
"€167718,40"
"€909080,75"
"€553346,70"
"€347945,44"
"€715617,36"
"€730540,00"
"€333511,95"
"€471526,93"
"€701712,77"
"€112183,01"
"€721180,12"
"€513566,69"
"€652671,01"
"€185345,89"
"€107872,46"
"€140690,81"
"€86044,94"
"€470642,50"
"€640954,43"
"€543728,37"
"€652345,68"
"€201820,72"
"€549870,67"
"€180724,50"
"€321978,32"
"€489708,52"
"€700010,83"
"€633632,23"
"€258651,36"
"€215296,77"
"€791487,94"
"€167687,49"
"€100054,65"
"€821055,80"
"€612703,44"
"€151247,05"
"€721815,02"
"€300701,69"
"€358242,42"
"€273719,44"
"€141490,07"
"€193695,62"
"€300277,46"
"€779125,72"
"€98604,15"
"€885953,88"
"€253592,05"
"€411227,22"
"€201500,82"
"€170501,12"
"€659554,59"
"€719471,37"
"€641545,79"
"€377278,20"
"€885224,89"
"€990156,70"
"€956488,81"
"€291874,18"
"€833484,25"
"€935856,86"
"€617140,15"
"€101133,45"
"€568892,22"
"€678571,14"
"€380547,28"
"€805838,29"
"€677381,48"
"€520296,49"
"€699134,82"
"€556075,11"
"€927238,33"
"€993844,26"
"€614674,96"
"€878214,89"
"€949707,12"
"€515208,45"
"€412553,21"
"€504213,27"
"€209687,19"
"€723284,04"
"€573351,56"
"€904482,40"
"€144913,71"
"€111454,57"
"€370963,45"
"€135202,01"
"€745128,12"
"€943571,32"
"€510930,43"
"€711785,10"
"€63236,64"
"€993937,17"
"€828828,52"
"€679441,36"
"€819569,00"
"€554534,73"
"€289163,10"
"€549095,28"
"€285562,54"
"€644995,79"
"€217659,42"
"€651481,12"
"€928667,22"
"€294186,59"
"€525756,46"
"€434307,75"
"€615238,04"
"€546863,10"
"€83003,84"
"€218212,04"
"€819673,31"
"€599949,80"
"€606613,60"
"€923095,50"
"€673784,47"
"€17140,07"
"€828439,01"
"€129834,73"
"€697264,74"
"€580686,83"
"€130005,76"
"€613125,11"
"€667137,39"
"€941374,47"
"€613901,52"
"€807825,74"
"€818406,37"
"€297187,13"
"€487493,89"
"€113471,58"
"€656607,77"
"€658452,96"
"€557534,61"
"€225961,96"
"€766574,45"
"€609011,97"
"€659558,49"
"€562226,85"
"€549162,37"
"€313936,78"
"€10799,68"
"€980709,62"
"€620214,12"
"€957945,55"
"€619536,38"
"€42805,10"
"€642831,59"
"€158367,35"
"€801102,32"
"€908820,80"
"€452262,19"
"€74756,72"
"€129146,62"
"€328340,89"
"€375285,69"
"€983058,09"
"€504677,98"
