Bank account
"€765297,61"
"€959078,86"
"€173699,89"
"€205122,09"
"€671598,13"
"€464440,93"
"€616182,49"
"€209181,38"
"€78580,03"
"€347941,73"
"€130178,32"
"€171545,01"
"€481382,51"
"€862080,42"
"€265022,94"
"€886073,78"
"€23668,67"
"€401610,70"
"€98980,40"
"€880096,71"
"€803220,48"
"€199383,65"
"€611662,57"
"€339760,45"
"€358678,70"
"€11361,60"
"€309422,35"
"€651777,01"
"€449557,91"
"€676362,11"
"€824336,35"
"€547073,49"
"€809692,51"
"€945936,53"
"€346032,26"
"€590471,46"
"€996546,78"
"€424476,28"
"€5458,42"
"€785768,47"
"€365343,45"
"€346547,78"
"€377872,90"
"€36373,43"
"€494728,46"
"€45905,10"
"€133724,89"
"€420888,00"
"€525748,51"
"€458977,16"
"€42201,81"
"€959706,52"
"€981068,89"
"€240198,59"
"€129005,44"
"€585792,26"
"€462611,41"
"€303883,06"
"€730085,23"
"€687815,64"
"€23185,00"
"€903436,20"
"€831010,02"
"€518665,65"
"€682760,72"
"€940904,49"
"€834542,56"
"€539100,53"
"€364889,66"
"€661624,40"
"€888823,31"
"€751946,03"
"€852800,20"
"€165583,81"
"€363448,87"
"€576144,05"
"€579358,38"
"€166691,68"
"€204111,62"
"€579036,35"
"€795800,81"
"€772924,07"
"€772993,64"
"€828849,22"
"€496081,94"
"€358730,66"
"€702687,51"
"€918071,39"
"€857858,85"
"€774624,97"
"€475588,02"
"€305344,36"
"€862097,15"
"€26021,95"
"€738999,83"
"€735308,62"
"€257674,99"
"€767808,87"
"€947169,17"
"€552680,26"
"€973057,50"
"€913412,64"
"€20306,18"
"€310409,31"
"€416949,44"
"€399490,36"
"€718101,41"
"€388177,21"
"€762568,56"
"€219488,55"
"€240102,56"
"€380821,97"
"€743055,96"
"€503012,06"
"€155627,36"
"€321241,65"
"€12949,39"
"€174711,30"
"€820814,78"
"€439800,77"
"€4270,18"
"€387802,67"
"€837979,76"
"€641286,28"
"€98019,13"
"€151861,63"
"€600164,23"
"€214623,43"
"€408478,38"
"€565041,79"
"€596791,92"
"€957906,91"
"€485483,15"
"€280756,09"
"€59001,62"
"€213184,40"
"€478124,25"
"€292764,40"
"€355474,61"
"€849652,00"
"€711292,33"
"€972866,28"
"€916269,30"
"€659739,06"
"€842941,05"
"€186974,03"
"€681284,15"
"€123573,93"
"€272433,12"
"€765679,50"
"€404805,62"
"€922613,69"
"€850228,47"
"€758130,23"
"€933551,09"
"€89547,13"
"€11550,67"
"€976989,03"
"€846254,94"
"€530146,89"
"€531206,96"
"€89516,45"
"€871103,81"
"€812680,05"
"€755844,59"
"€359681,78"
"€312864,85"
"€164888,47"
"€695897,62"
"€346193,20"
"€274329,69"
"€772300,65"
"€998060,92"
"€263168,23"
"€872296,90"
"€330882,81"
"€84250,23"
"€56359,08"
"€322840,73"
"€227548,13"
"€732424,17"
"€164527,62"
"€572692,14"
"€149634,95"
"€822316,13"
"€40333,22"
"€591537,90"
"€149081,51"
"€294149,10"
"€514147,15"
"€804839,80"
"€676577,79"
"€388430,34"
"€999441,85"
"€959206,88"
"€996194,40"
"€108764,03"
"€682257,25"
"€247601,75"
"€215676,77"
"€404004,75"
"€488712,11"
"€666893,55"
"€926272,90"
"€503523,31"
"€31854,98"
"€703492,09"
"€487393,35"
"€59654,50"
"€842941,81"
"€414117,77"
"€142619,94"
"€969177,12"
"€87613,79"
"€21216,31"
"€369173,80"
"€872946,48"
"€630981,25"
"€664230,14"
"€762367,25"
"€143145,23"
"€676410,39"
"€46693,42"
"€252344,56"
"€614574,08"
"€835973,21"
"€209341,95"
"€20395,14"
"€856802,33"
"€997311,74"
"€289240,67"
"€852245,38"
"€709826,76"
"€604903,89"
"€290333,31"
"€226971,70"
"€449045,54"
"€559580,25"
"€730587,34"
"€287214,86"
"€473991,57"
"€919577,13"
"€372264,28"
"€78405,43"
"€559614,93"
"€276880,89"
"€360613,88"
"€295055,80"
"€268923,86"
"€53965,58"
"€48907,89"
"€170337,09"
"€88204,70"
"€752780,32"
"€883010,41"
"€485918,18"
"€459465,17"
"€550213,50"
"€367228,00"
"€410246,06"
"€359292,46"
"€347258,99"
"€218366,69"
"€682489,69"
"€783671,75"
"€406719,73"
"€969539,43"
"€781214,01"
"€831726,32"
"€345252,91"
"€879175,29"
"€412708,49"
"€767670,97"
"€663981,82"
"€904458,13"
"€332682,01"
"€40744,64"
"€683457,73"
"€247029,72"
"€143488,95"
"€933201,26"
"€587476,95"
"€751581,98"
"€677007,98"
"€471109,85"
"€941397,82"
"€938026,69"
"€554726,33"
"€261927,97"
"€900901,08"
"€263639,57"
"€688126,47"
"€605447,33"
"€521497,82"
"€874942,36"
"€784984,45"
"€970185,58"
"€46351,66"
"€188338,21"
"€604726,53"
"€441894,43"
"€374880,63"
"€406837,63"
"€664562,97"
"€137558,24"
"€195969,52"
"€669249,19"
"€289242,48"
"€617196,72"
"€887898,62"
"€14123,14"
"€994814,64"
"€682224,96"
"€96210,15"
"€505866,09"
"€228979,90"
"€144168,85"
"€523087,12"
"€355151,66"
"€846776,28"
"€679694,99"
"€214061,44"
"€270737,95"
"€433951,90"
"€138673,16"
"€318202,62"
"€913946,81"
"€694634,87"
"€242244,94"
"€786798,13"
"€689299,25"
"€545221,29"
"€946827,41"
"€6039,19"
"€999427,59"
"€339632,21"
"€551700,14"
"€527050,20"
"€702995,15"
"€725261,60"
"€973534,41"
"€579404,34"
"€504731,63"
"€425923,61"
"€70801,39"
"€216958,17"
"€26722,32"
"€931861,72"
"€696567,86"
"€640649,58"
"€390904,85"
"€864564,54"
"€239525,08"
"€849976,90"
"€362514,25"
